activity,ambience,budget,color,dress_preference,drink_level,height,hijos,interest,user_latitude,user_longitude,marital_status,personality,religion,smoker,transport,weight,Rambience,accessibility,address,alcohol,area,rest_city,country,dress_code,fax,franchise,rest_latitude,rest_longitude,rest_name,other_services,price,smoking_area,state,url,zip,user_age,target_exitoso
student,family,low,blue,formal,social drinker,1.69,independent,none,22.119847,-100.946527,single,hard-worker,Catholic,False,public,60,familiar,partially,Cuauhtemoc 455,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1477379,-100.9906163,Cabana Huasteca,none,medium,none,S.L.P.,?,?,36,1
student,friends,medium,blue,formal,abstemious,1.69,independent,technology,22.078728499999755,-99.097023,single,thrifty-protector,Catholic,False,on foot,57,familiar,no_accessibility,Angel Veral 328 Altamira,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,none,high,none,SLP,?,78740,38,0
student,friends,medium,blue,formal,abstemious,1.69,independent,technology,22.078728499999755,-99.097023,single,thrifty-protector,Catholic,False,on foot,57,familiar,no_accessibility,Himno Nacional 2104 Tangamanga,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.139573,-100.991564,Mariscos El Pescador,none,medium,none,SLP,?,78269,38,1
student,friends,medium,blue,formal,abstemious,1.69,independent,technology,22.078728499999755,-99.097023,single,thrifty-protector,Catholic,False,on foot,57,familiar,no_accessibility,Av. Carranza 830,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.146658,-100.987219,La Virreina,none,medium,none,SLP,?,?,38,0
professional,friends,medium,blue,no preference,social drinker,1.76,independent,none,22.140388,-100.937321,single,hard-worker,Catholic,False,car owner,40,familiar,no_accessibility,sevilla y olmedo 715 a,No_Alcohol_Served,closed,san luis potosi,mexico,casual,?,f,22.156469,-100.98554,Gorditas Doa Gloria,none,low,not permitted,san luis potosi,?,78349,35,0
professional,friends,medium,blue,no preference,social drinker,1.76,independent,none,22.140388,-100.937321,single,hard-worker,Catholic,False,car owner,40,familiar,no_accessibility,Lateral Salvador Nava Martinez 3145,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,t,22.1414209999999,-101.013955,Mcdonalds Parque Tangamanga,none,medium,not permitted,SLP,?,78290,35,0
professional,friends,medium,blue,no preference,social drinker,1.76,independent,none,22.140388,-100.937321,single,hard-worker,Catholic,False,car owner,40,familiar,partially,Cuauhtemoc 455,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1477379,-100.9906163,Cabana Huasteca,none,medium,none,S.L.P.,?,?,35,1
professional,friends,medium,blue,no preference,social drinker,1.76,independent,none,22.140388,-100.937321,single,hard-worker,Catholic,False,car owner,40,familiar,no_accessibility,Estatuto Juridico 1040 Burocratas,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1450079999999,-100.997969,los Toneles,none,high,section,SLP,lostoneles.com.mx,78270,35,1
student,friends,medium,blue,no preference,social drinker,1.54,independent,variety,22.158473,-100.984268,single,thrifty-protector,Catholic,False,car owner,50,familiar,no_accessibility,Julian de Los Reyes 400 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.153703,-100.979033,Restaurante El Cielo Potosino,none,medium,none,SLP,?,78000,37,1
student,friends,medium,blue,no preference,social drinker,1.54,independent,variety,22.158473,-100.984268,single,thrifty-protector,Catholic,False,car owner,50,familiar,no_accessibility,Ignacio Aldama 300 Centro,Full_Bar,closed,San Luis Potosi,Mexico,informal,?,f,22.1509809999999,-100.977412,La Cantina Restaurante,none,high,none,SLP,lacantinaslp.com,78000,37,1
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,familiar,no_accessibility,General Mariano Arista 1205 Barrio de Tequisquiap,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.150921,-100.993828,Restaurante Casa de las Flores,none,high,section,SLP,?,78310,34,0
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,familiar,no_accessibility,Capitan Caldera No. 420 Tequisqueapan,Full_Bar,closed,San Luis Potosi,Mexico,informal,?,f,22.148665,-101.001273,la Cantina,none,high,none,SLP,lacantinaslp.com,78250,34,0
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,familiar,no_accessibility,Angel Veral 328 Altamira,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,none,high,none,SLP,?,78740,34,0
student,friends,medium,blue,no preference,social drinker,1.54,independent,variety,22.158473,-100.984268,single,thrifty-protector,Catholic,False,car owner,50,familiar,completely,Av. V. Carranza,Wine-Beer,closed,San Luis Potosi,Mexico,casual,?,f,22.1506428999999,-100.9870148,La Posada del Virrey,none,high,none,San Luis Potosi,?,?,37,1
student,friends,medium,yellow,formal,casual drinker,1.83,independent,technology,22.196624,-100.912169999999,single,hunter-ostentatious,Catholic,True,public,69,familiar,no_accessibility,Villa de Pozos 4497 Villa de Pozos,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.152918,-100.915164,Restaurante 75,none,medium,none,SLP,?,78421,36,0
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,familiar,partially,venustiano carranza,No_Alcohol_Served,closed,san luis potosi,?,informal,?,t,22.1603808,-100.9880447,la parroquia,none,medium,not permitted,san luis potosi,?,?,34,0
student,friends,medium,yellow,formal,casual drinker,1.83,independent,technology,22.196624,-100.912169999999,single,hunter-ostentatious,Catholic,True,public,69,familiar,no_accessibility,524 Soledad de Graciano Sanchez,No_Alcohol_Served,closed,Soledad,Mexico,informal,?,f,22.17655535,-100.944518,pizza clasica,none,medium,none,SLP,?,?,36,0
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,familiar,no_accessibility,Nereo Rodriguez Barragan 450 E Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.156376,-100.998355,Koye Sushi,none,high,none,SLP,?,78000,34,0
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,familiar,no_accessibility,Julian de Los Reyes 400 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.153703,-100.979033,Restaurante El Cielo Potosino,none,medium,none,SLP,?,78000,34,0
student,friends,medium,blue,no preference,social drinker,1.54,independent,variety,22.158473,-100.984268,single,thrifty-protector,Catholic,False,car owner,50,familiar,no_accessibility,Francisco I. Madero 145 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.151189,-100.977058,Restaurante Versalles,none,low,section,SLP,?,78000,37,0
student,friends,medium,blue,no preference,social drinker,1.54,independent,variety,22.158473,-100.984268,single,thrifty-protector,Catholic,False,car owner,50,familiar,partially,venustiano carranza,No_Alcohol_Served,closed,san luis potosi,?,informal,?,t,22.1603808,-100.9880447,la parroquia,none,medium,not permitted,san luis potosi,?,?,37,1
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,familiar,no_accessibility,Jesus Goytortua 390 Tangamanga,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.142017,-100.999246,Restaurante Bar Fu-hao,none,high,none,SLP,?,78269,34,0
student,friends,medium,yellow,formal,casual drinker,1.83,independent,technology,22.196624,-100.912169999999,single,hunter-ostentatious,Catholic,True,public,69,familiar,partially,venustiano carranza,No_Alcohol_Served,closed,san luis potosi,?,informal,?,t,22.1603808,-100.9880447,la parroquia,none,medium,not permitted,san luis potosi,?,?,36,0
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,familiar,no_accessibility,Lateral Salvador Nava Martinez 3145,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,t,22.1414209999999,-101.013955,Mcdonalds Parque Tangamanga,none,medium,not permitted,SLP,?,78290,34,0
professional,friends,medium,blue,no preference,social drinker,1.76,independent,none,22.140388,-100.937321,single,hard-worker,Catholic,False,car owner,40,familiar,completely,venustiano carranza,Wine-Beer,closed,san luis potos,?,informal,?,t,22.147622,-101.0102749,emilianos,variety,low,none,mexico,?,?,35,1
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,quiet,completely,?,Wine-Beer,open,?,?,casual,?,f,22.150305,-100.9891337,crudalia,none,low,section,?,?,?,34,0
professional,friends,medium,blue,no preference,social drinker,1.76,independent,none,22.140388,-100.937321,single,hard-worker,Catholic,False,car owner,40,quiet,completely,avenida hivno nacional,No_Alcohol_Served,closed,san luis potosi,mexico,informal,?,t,22.1449787,-101.0056829,tacos los volcanes,none,low,none,san luis potos,?,?,35,1
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,familiar,no_accessibility,Agricultura 595 del Valle,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.141282,-101.002957999999,Restaurante El Reyecito,none,medium,none,SLP,reyecito.com,78200,34,0
student,friends,medium,blue,no preference,social drinker,1.54,independent,variety,22.158473,-100.984268,single,thrifty-protector,Catholic,False,car owner,50,familiar,no_accessibility,Venustiano Carranza 719 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.150802,-100.98268,Tortas Locas Hipocampo,none,medium,not permitted,SLP,?,78000,37,1
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,familiar,completely,?,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1416471,-100.9927118,Cafe Chaires,none,low,not permitted,San Luis Potosi,?,?,34,0
student,friends,medium,blue,no preference,social drinker,1.54,independent,variety,22.158473,-100.984268,single,thrifty-protector,Catholic,False,car owner,50,familiar,completely,?,No_Alcohol_Served,closed,?,?,formal,?,f,22.1511348,-100.9823115,cafe punta del cielo,none,medium,permitted,?,?,?,37,1
student,family,medium,red,no preference,social drinker,1.79,?,none,22.1256029999999,-100.907844,single,thrifty-protector,Catholic,False,public,65,familiar,completely,Ricardo B. Anaya,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1412198,-100.9313107,Chaires,none,medium,not permitted,San Luis Potosi,?,?,35,1
student,friends,medium,yellow,formal,casual drinker,1.83,independent,technology,22.196624,-100.912169999999,single,hunter-ostentatious,Catholic,True,public,69,familiar,no_accessibility,Estatuto Juridico 1040 Burocratas,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1450079999999,-100.997969,los Toneles,none,high,section,SLP,lostoneles.com.mx,78270,36,0
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,familiar,no_accessibility,sevilla y olmedo 715 a,No_Alcohol_Served,closed,san luis potosi,mexico,casual,?,f,22.156469,-100.98554,Gorditas Doa Gloria,none,low,not permitted,san luis potosi,?,78349,34,0
student,friends,medium,yellow,formal,casual drinker,1.83,independent,technology,22.196624,-100.912169999999,single,hunter-ostentatious,Catholic,True,public,69,familiar,completely,esquina santos degollado y leon guzman,No_Alcohol_Served,open,s.l.p.,mexico,informal,?,f,22.1473922,-100.983092,puesto de tacos,none,low,none,s.l.p.,?,78280,36,0
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,familiar,completely,Av. V. Carranza,Wine-Beer,closed,San Luis Potosi,Mexico,casual,?,f,22.1506428999999,-100.9870148,La Posada del Virrey,none,high,none,San Luis Potosi,?,?,34,0
professional,friends,medium,blue,no preference,social drinker,1.76,independent,none,22.140388,-100.937321,single,hard-worker,Catholic,False,car owner,40,familiar,partially,venustiano carranza,No_Alcohol_Served,closed,san luis potosi,?,informal,?,t,22.1603808,-100.9880447,la parroquia,none,medium,not permitted,san luis potosi,?,?,35,1
student,family,medium,red,no preference,social drinker,1.79,?,none,22.1256029999999,-100.907844,single,thrifty-protector,Catholic,False,public,65,familiar,completely,?,No_Alcohol_Served,closed,?,?,informal,?,f,22.1353638999999,-100.9349477,sirloin stockade,none,low,none,?,?,?,35,0
student,friends,medium,yellow,formal,casual drinker,1.83,independent,technology,22.196624,-100.912169999999,single,hunter-ostentatious,Catholic,True,public,69,familiar,no_accessibility,Angel Veral 328 Altamira,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,none,high,none,SLP,?,78740,36,0
student,friends,medium,yellow,formal,casual drinker,1.83,independent,technology,22.196624,-100.912169999999,single,hunter-ostentatious,Catholic,True,public,69,familiar,no_accessibility,Agricultura 595 del Valle,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.141282,-101.002957999999,Restaurante El Reyecito,none,medium,none,SLP,reyecito.com,78200,36,0
student,friends,medium,blue,no preference,social drinker,1.54,independent,variety,22.158473,-100.984268,single,thrifty-protector,Catholic,False,car owner,50,familiar,no_accessibility,1a. de Lozada 1,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.14955,-100.97797,El Rincon de San Francisco,none,medium,none,SLP,?,?,37,1
student,friends,medium,blue,no preference,social drinker,1.54,independent,variety,22.158473,-100.984268,single,thrifty-protector,Catholic,False,car owner,50,familiar,completely,?,Wine-Beer,closed,?,?,informal,?,f,22.1534997,-100.976243,el pueblito,none,medium,not permitted,?,?,?,37,1
student,friends,medium,yellow,formal,casual drinker,1.83,independent,technology,22.196624,-100.912169999999,single,hunter-ostentatious,Catholic,True,public,69,familiar,completely,Av. V. Carranza,Wine-Beer,closed,San Luis Potosi,Mexico,casual,?,f,22.1506428999999,-100.9870148,La Posada del Virrey,none,high,none,San Luis Potosi,?,?,36,0
student,friends,medium,yellow,formal,casual drinker,1.83,independent,technology,22.196624,-100.912169999999,single,hunter-ostentatious,Catholic,True,public,69,familiar,no_accessibility,Himno Nacional 2104 Tangamanga,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.139573,-100.991564,Mariscos El Pescador,none,medium,none,SLP,?,78269,36,0
student,family,medium,red,no preference,social drinker,1.79,?,none,22.1256029999999,-100.907844,single,thrifty-protector,Catholic,False,public,65,familiar,no_accessibility,r.b. anaya esq. florencia,No_Alcohol_Served,open,slp,mexico,informal,?,f,22.1443364999999,-100.9373825,don burguers,none,low,none,slp,?,?,35,1
student,friends,medium,yellow,formal,casual drinker,1.83,independent,technology,22.196624,-100.912169999999,single,hunter-ostentatious,Catholic,True,public,69,quiet,no_accessibility,Anahuac 805,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1478799999999,-100.989471999999,Preambulo Wifi Zone Cafe,Internet,medium,none,SLP,?,?,36,0
student,family,medium,red,no preference,social drinker,1.79,?,none,22.1256029999999,-100.907844,single,thrifty-protector,Catholic,False,public,65,familiar,no_accessibility,De La Estrella 2005 Estrella de Oriente,Full_Bar,closed,San Luis Potosi,Mexico,informal,?,f,22.126375,-100.910926,Restaurante la Cantina,none,medium,section,SLP,?,78396,35,1
student,friends,medium,yellow,formal,casual drinker,1.83,independent,technology,22.196624,-100.912169999999,single,hunter-ostentatious,Catholic,True,public,69,familiar,no_accessibility,sevilla y olmedo 715 a,No_Alcohol_Served,closed,san luis potosi,mexico,casual,?,f,22.156469,-100.98554,Gorditas Doa Gloria,none,low,not permitted,san luis potosi,?,78349,36,0
student,family,medium,red,no preference,social drinker,1.79,?,none,22.1256029999999,-100.907844,single,thrifty-protector,Catholic,False,public,65,quiet,completely,avenida hivno nacional,No_Alcohol_Served,closed,san luis potosi,mexico,informal,?,t,22.1449787,-101.0056829,tacos los volcanes,none,low,none,san luis potos,?,?,35,0
student,family,medium,red,no preference,social drinker,1.79,?,none,22.1256029999999,-100.907844,single,thrifty-protector,Catholic,False,public,65,familiar,completely,esquina santos degollado y leon guzman,No_Alcohol_Served,open,s.l.p.,mexico,informal,?,f,22.1473922,-100.983092,puesto de tacos,none,low,none,s.l.p.,?,78280,35,0
student,family,medium,red,no preference,social drinker,1.79,?,none,22.1256029999999,-100.907844,single,thrifty-protector,Catholic,False,public,65,familiar,no_accessibility,Av. Carranza 830,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.146658,-100.987219,La Virreina,none,medium,none,SLP,?,?,35,1
student,family,medium,red,no preference,social drinker,1.79,?,none,22.1256029999999,-100.907844,single,thrifty-protector,Catholic,False,public,65,familiar,no_accessibility,General Mariano Arista 1205 Barrio de Tequisquiap,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.150921,-100.993828,Restaurante Casa de las Flores,none,high,section,SLP,?,78310,35,0
student,family,medium,red,no preference,social drinker,1.79,?,none,22.1256029999999,-100.907844,single,thrifty-protector,Catholic,False,public,65,familiar,no_accessibility,circuito oriente esq. carretera 57,No_Alcohol_Served,open,san luis potosi,mexico,casual,?,f,22.1422731999999,-100.9426537,el lechon potosino,none,low,permitted,slp,?,?,35,1
student,family,medium,red,no preference,social drinker,1.79,?,none,22.1256029999999,-100.907844,single,thrifty-protector,Catholic,False,public,65,familiar,no_accessibility,Angel Veral 328 Altamira,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,none,high,none,SLP,?,78740,35,1
student,family,medium,red,no preference,social drinker,1.79,?,none,22.1256029999999,-100.907844,single,thrifty-protector,Catholic,False,public,65,familiar,completely,?,No_Alcohol_Served,closed,?,?,informal,?,f,22.1508494,-100.9397522,Rincon Huasteco,none,low,none,?,?,?,35,1
student,family,medium,black,formal,abstemious,1.64,independent,variety,22.145471,-100.939588,single,hard-worker,Catholic,False,public,58,familiar,no_accessibility,Nereo Rodriguez Barragan 450 E Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.156376,-100.998355,Koye Sushi,none,high,none,SLP,?,78000,35,1
student,family,medium,black,formal,abstemious,1.64,independent,variety,22.145471,-100.939588,single,hard-worker,Catholic,False,public,58,familiar,no_accessibility,Munoz Sn Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,t,22.165587,-101.001273,Restaurante Tiberius,none,medium,none,SLP,?,64000,35,1
student,family,medium,black,formal,abstemious,1.64,independent,variety,22.145471,-100.939588,single,hard-worker,Catholic,False,public,58,familiar,partially,venustiano carranza,No_Alcohol_Served,closed,san luis potosi,?,informal,?,t,22.1603808,-100.9880447,la parroquia,none,medium,not permitted,san luis potosi,?,?,35,0
student,family,medium,black,formal,abstemious,1.64,independent,variety,22.145471,-100.939588,single,hard-worker,Catholic,False,public,58,quiet,completely,avenida hivno nacional,No_Alcohol_Served,closed,san luis potosi,mexico,informal,?,t,22.1449787,-101.0056829,tacos los volcanes,none,low,none,san luis potos,?,?,35,1
student,family,medium,black,formal,abstemious,1.64,independent,variety,22.145471,-100.939588,single,hard-worker,Catholic,False,public,58,familiar,no_accessibility,Capitan Caldera No. 420 Tequisqueapan,Full_Bar,closed,San Luis Potosi,Mexico,informal,?,f,22.148665,-101.001273,la Cantina,none,high,none,SLP,lacantinaslp.com,78250,35,0
student,friends,medium,blue,formal,abstemious,1.69,independent,technology,22.078728499999755,-99.097023,single,thrifty-protector,Catholic,False,on foot,57,familiar,completely,venustiano carranza,Wine-Beer,closed,san luis potos,?,informal,?,t,22.147622,-101.0102749,emilianos,variety,low,none,mexico,?,?,38,1
student,friends,medium,blue,formal,abstemious,1.69,independent,technology,22.078728499999755,-99.097023,single,thrifty-protector,Catholic,False,on foot,57,familiar,no_accessibility,Himno Nacional 100 Avenida,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.141848,-100.997475,Restaurant Wu Zhuo Yi,none,medium,none,SLP,?,78240,38,1
student,friends,medium,blue,formal,abstemious,1.69,independent,technology,22.078728499999755,-99.097023,single,thrifty-protector,Catholic,False,on foot,57,familiar,completely,Av. V. Carranza,Wine-Beer,closed,San Luis Potosi,Mexico,casual,?,f,22.1506428999999,-100.9870148,La Posada del Virrey,none,high,none,San Luis Potosi,?,?,38,0
student,friends,medium,blue,formal,abstemious,1.69,independent,technology,22.078728499999755,-99.097023,single,thrifty-protector,Catholic,False,on foot,57,familiar,no_accessibility,Venustiano Carranza 719 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.150802,-100.98268,Tortas Locas Hipocampo,none,medium,not permitted,SLP,?,78000,38,1
student,friends,medium,blue,formal,abstemious,1.69,independent,technology,22.078728499999755,-99.097023,single,thrifty-protector,Catholic,False,on foot,57,quiet,no_accessibility,Anahuac 805,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1478799999999,-100.989471999999,Preambulo Wifi Zone Cafe,Internet,medium,none,SLP,?,?,38,1
student,friends,low,red,no preference,casual drinker,1.72,independent,variety,22.187236,-100.994213,single,thrifty-protector,Catholic,False,public,66,familiar,no_accessibility,Satelite 606 Satelite,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.17655535,-101.012861,La Fontana Pizza Restaurante and Cafe,none,high,section,SLP,?,62460,39,0
student,friends,medium,blue,formal,abstemious,1.69,independent,technology,22.078728499999755,-99.097023,single,thrifty-protector,Catholic,False,on foot,57,familiar,completely,esquina santos degollado y leon guzman,No_Alcohol_Served,open,s.l.p.,mexico,informal,?,f,22.1473922,-100.983092,puesto de tacos,none,low,none,s.l.p.,?,78280,38,1
student,friends,medium,blue,formal,abstemious,1.69,independent,technology,22.078728499999755,-99.097023,single,thrifty-protector,Catholic,False,on foot,57,familiar,partially,Cuauhtemoc 455,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1477379,-100.9906163,Cabana Huasteca,none,medium,none,S.L.P.,?,?,38,1
student,friends,low,red,no preference,casual drinker,1.72,independent,variety,22.187236,-100.994213,single,thrifty-protector,Catholic,False,public,66,familiar,no_accessibility,Munoz Sn Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,t,22.165587,-101.001273,Restaurante Tiberius,none,medium,none,SLP,?,64000,39,0
student,friends,low,red,no preference,casual drinker,1.72,independent,variety,22.187236,-100.994213,single,thrifty-protector,Catholic,False,public,66,familiar,no_accessibility,?,Wine-Beer,open,?,?,informal,?,t,22.1499013,-100.9937793,shi ro ie,Internet,high,section,?,?,?,39,0
student,friends,low,red,no preference,casual drinker,1.72,independent,variety,22.187236,-100.994213,single,thrifty-protector,Catholic,False,public,66,familiar,no_accessibility,Nereo Rodriguez Barragan 450 E Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.156376,-100.998355,Koye Sushi,none,high,none,SLP,?,78000,39,0
student,friends,low,red,no preference,casual drinker,1.72,independent,variety,22.187236,-100.994213,single,thrifty-protector,Catholic,False,public,66,familiar,completely,?,Wine-Beer,closed,?,?,informal,?,f,22.1534997,-100.976243,el pueblito,none,medium,not permitted,?,?,?,39,0
student,friends,low,red,no preference,casual drinker,1.72,independent,variety,22.187236,-100.994213,single,thrifty-protector,Catholic,False,public,66,familiar,no_accessibility,Angel Veral 328 Altamira,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,none,high,none,SLP,?,78740,39,0
student,friends,low,red,no preference,casual drinker,1.72,independent,variety,22.187236,-100.994213,single,thrifty-protector,Catholic,False,public,66,quiet,completely,?,Wine-Beer,open,?,?,casual,?,f,22.150305,-100.9891337,crudalia,none,low,section,?,?,?,39,0
student,friends,low,red,no preference,casual drinker,1.72,independent,variety,22.187236,-100.994213,single,thrifty-protector,Catholic,False,public,66,familiar,no_accessibility,Ignacio Allende 785 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1568829999999,-100.978484999999,Restaurante Marisco Sam,none,medium,none,SLP,?,78310,39,0
student,friends,low,red,no preference,casual drinker,1.72,independent,variety,22.187236,-100.994213,single,thrifty-protector,Catholic,False,public,66,familiar,partially,venustiano carranza,No_Alcohol_Served,closed,san luis potosi,?,informal,?,t,22.1603808,-100.9880447,la parroquia,none,medium,not permitted,san luis potosi,?,?,39,0
student,friends,low,red,no preference,casual drinker,1.72,independent,variety,22.187236,-100.994213,single,thrifty-protector,Catholic,False,public,66,familiar,completely,NICOLAS ZAPATA 300,No_Alcohol_Served,closed,San Luis Potosi,Mexico,casual,?,f,22.1544736,-100.985809099999,VIPS,none,low,not permitted,San Luis Potosi,?,?,39,0
student,family,medium,black,formal,abstemious,1.64,independent,variety,22.145471,-100.939588,single,hard-worker,Catholic,False,public,58,quiet,completely,?,Wine-Beer,open,?,?,casual,?,f,22.150305,-100.9891337,crudalia,none,low,section,?,?,?,35,1
student,family,medium,black,formal,abstemious,1.64,independent,variety,22.145471,-100.939588,single,hard-worker,Catholic,False,public,58,familiar,completely,venustiano carranza,Wine-Beer,closed,san luis potos,?,informal,?,t,22.147622,-101.0102749,emilianos,variety,low,none,mexico,?,?,35,1
student,family,medium,black,formal,abstemious,1.64,independent,variety,22.145471,-100.939588,single,hard-worker,Catholic,False,public,58,familiar,completely,?,No_Alcohol_Served,closed,?,?,informal,?,f,22.1395776,-101.0278863,dairy queen,none,low,none,?,?,?,35,0
student,family,medium,black,formal,abstemious,1.64,independent,variety,22.145471,-100.939588,single,hard-worker,Catholic,False,public,58,familiar,no_accessibility,Cordillera de Los Alpes 675 Loma Verde,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.135011,-101.0286,Restaurante de Mariscos la Langosta,none,medium,none,SLP,?,78214,35,1
student,family,medium,black,formal,abstemious,1.64,independent,variety,22.145471,-100.939588,single,hard-worker,Catholic,False,public,58,familiar,no_accessibility,Cordillera de Los Alpes 160 Lomas 2 Seccion,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.140517,-101.021422,Michiko Restaurant Japones,none,medium,none,SLP,?,78210,35,1
student,friends,medium,blue,no preference,social drinker,1.8,independent,variety,22.15,-100.982999999999,single,hard-worker,none,True,car owner,75,familiar,partially,venustiano carranza,No_Alcohol_Served,closed,san luis potosi,?,informal,?,t,22.1603808,-100.9880447,la parroquia,none,medium,not permitted,san luis potosi,?,?,36,0
student,friends,medium,blue,no preference,social drinker,1.8,independent,variety,22.15,-100.982999999999,single,hard-worker,none,True,car owner,75,familiar,no_accessibility,Nereo Rodriguez Barragan 450 E Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.156376,-100.998355,Koye Sushi,none,high,none,SLP,?,78000,36,0
student,friends,medium,blue,no preference,social drinker,1.8,independent,variety,22.15,-100.982999999999,single,hard-worker,none,True,car owner,75,familiar,no_accessibility,?,Wine-Beer,open,?,?,informal,?,t,22.1499013,-100.9937793,shi ro ie,Internet,high,section,?,?,?,36,1
student,friends,medium,blue,no preference,social drinker,1.8,independent,variety,22.15,-100.982999999999,single,hard-worker,none,True,car owner,75,familiar,no_accessibility,Capitan Caldera No. 420 Tequisqueapan,Full_Bar,closed,San Luis Potosi,Mexico,informal,?,f,22.148665,-101.001273,la Cantina,none,high,none,SLP,lacantinaslp.com,78250,36,1
